Country or Area Code,Country or Area,Year,Value,Value Footnotes
SDN,Sudan,1966,1484348080,
SDN,Sudan,1965,1446869619,
SDN,Sudan,1964,1388342551,
SDN,Sudan,1963,1351362816,
SDN,Sudan,1962,1328359693,
SDN,Sudan,1961,1222952778,
SDN,Sudan,1960,1126281325,
SUR,Suriname,2012,4738181820,
SUR,Suriname,2011,4304467564,
SUR,Suriname,2010,4366914555,
SUR,Suriname,2009,3875409836,
SUR,Suriname,2008,3532969035,
SUR,Suriname,2007,2936612022,
SUR,Suriname,2006,2626093294,
SUR,Suriname,2005,1793557833,
SUR,Suriname,2004,1484092538,
SUR,Suriname,2003,1271196078,
SUR,Suriname,2002,1078402128,
SUR,Suriname,2001,763465570.6,
SUR,Suriname,2000,892164363.6,
SUR,Suriname,1999,885444167.4,
SUR,Suriname,1998,945000000,
SUR,Suriname,1997,929607520,
SUR,Suriname,1996,860630902.7,
SUR,Suriname,1995,693970606.3,
SUR,Suriname,1994,605492537.3,
SUR,Suriname,1993,428794117.6,
SUR,Suriname,1992,404600000,
SUR,Suriname,1991,448300000,
SUR,Suriname,1990,388300000,
SUR,Suriname,1989,542520000,
SUR,Suriname,1988,1160900000,
SUR,Suriname,1987,979850000,
SUR,Suriname,1986,891000000,
SUR,Suriname,1985,873250000,
SUR,Suriname,1984,864150000,
SUR,Suriname,1983,883600000,
SUR,Suriname,1982,915150000,
SUR,Suriname,1981,889050000,
SUR,Suriname,1980,794899937.5,
SUR,Suriname,1979,783000000,
SUR,Suriname,1978,735500062.5,
SUR,Suriname,1977,641000000,
SUR,Suriname,1976,505500000,
SUR,Suriname,1975,465000000,
SUR,Suriname,1974,368600000,
SUR,Suriname,1973,305300000,
SUR,Suriname,1972,287600000,
SUR,Suriname,1971,270649968.8,
SUR,Suriname,1970,247150000,
SUR,Suriname,1969,233450000,
SUR,Suriname,1968,220600000,
SUR,Suriname,1967,198450000,
SUR,Suriname,1966,171100000,
SUR,Suriname,1965,138650000,
SUR,Suriname,1964,120850000,
SUR,Suriname,1963,110000000,
SUR,Suriname,1962,103500000,
SUR,Suriname,1961,98400000,
SUR,Suriname,1960,93850000,
SWZ,Swaziland,2012,3746506333,
SWZ,Swaziland,2011,3969078027,
SWZ,Swaziland,2010,3691050503,
SWZ,Swaziland,2009,3161320520,
SWZ,Swaziland,2008,3019770680,
SWZ,Swaziland,2007,3053823329,
SWZ,Swaziland,2006,2947922183,
SWZ,Swaziland,2005,2584077931,
SWZ,Swaziland,2004,2420610579,
SWZ,Swaziland,2003,1854020496,
SWZ,Swaziland,2002,1224220675,
SWZ,Swaziland,2001,1349326983,
SWZ,Swaziland,2000,1524490159,
SWZ,Swaziland,1999,1547888454,
SWZ,Swaziland,1998,1576908809,
SWZ,Swaziland,1997,1716714205,
SWZ,Swaziland,1996,1602741762,
SWZ,Swaziland,1995,1698989471,
SWZ,Swaziland,1994,1419294122,
SWZ,Swaziland,1993,1357189714,
SWZ,Swaziland,1992,1284759839,
SWZ,Swaziland,1991,1156135727,
SWZ,Swaziland,1990,1114694098,
SWZ,Swaziland,1989,696921395.8,
SWZ,Swaziland,1988,692026592.9,
SWZ,Swaziland,1987,584125980.9,
SWZ,Swaziland,1986,449140398,
SWZ,Swaziland,1985,361012304.7,
SWZ,Swaziland,1984,494483263.1,
SWZ,Swaziland,1983,555336174.6,
SWZ,Swaziland,1982,537568112.6,
SWZ,Swaziland,1981,571514416.3,
SWZ,Swaziland,1980,542007493.7,
SWZ,Swaziland,1979,412094078.1,
SWZ,Swaziland,1978,340629999.7,
SWZ,Swaziland,1977,304059999.7,
SWZ,Swaziland,1976,272549999.8,
SWZ,Swaziland,1975,288299883.9,
SWZ,Swaziland,1974,264320939.6,
SWZ,Swaziland,1973,221915096.2,
SWZ,Swaziland,1972,146740389.9,
SWZ,Swaziland,1971,136462080.9,
SWZ,Swaziland,1970,112139955.2,
SWZ,Swaziland,1969,105419957.9,
SWZ,Swaziland,1968,79799968.11,
SWZ,Swaziland,1967,74759970.13,
SWZ,Swaziland,1966,76859969.29,
SWZ,Swaziland,1965,70279971.92,
SWZ,Swaziland,1964,64980587.63,
SWZ,Swaziland,1963,54129460.77,
SWZ,Swaziland,1962,45928020.45,
SWZ,Swaziland,1961,43025972.81,
SWZ,Swaziland,1960,35076893.58,
SWE,Sweden,2012,5.25742E+11,
SWE,Sweden,2011,5.39278E+11,
SWE,Sweden,2010,4.62903E+11,
SWE,Sweden,2009,4.05783E+11,
SWE,Sweden,2008,4.86159E+11,
SWE,Sweden,2007,4.62513E+11,
SWE,Sweden,2006,3.99076E+11,
SWE,Sweden,2005,3.7058E+11,
SWE,Sweden,2004,3.6209E+11,
SWE,Sweden,2003,3.14713E+11,
SWE,Sweden,2002,2.50961E+11,
SWE,Sweden,2001,2.27359E+11,
SWE,Sweden,2000,2.4726E+11,
SWE,Sweden,1999,2.58814E+11,
SWE,Sweden,1998,2.54723E+11,
SWE,Sweden,1997,2.53178E+11,
SWE,Sweden,1996,2.76456E+11,
SWE,Sweden,1995,2.5368E+11,
SWE,Sweden,1994,2.17546E+11,
SWE,Sweden,1993,2.02038E+11,
SWE,Sweden,1992,2.6703E+11,
SWE,Sweden,1991,2.57765E+11,
SWE,Sweden,1990,2.44414E+11,
SWE,Sweden,1989,2.04339E+11,
SWE,Sweden,1988,1.93777E+11,
SWE,Sweden,1987,1.71515E+11,
SWE,Sweden,1986,1.40716E+11,
SWE,Sweden,1985,1.0632E+11,
SWE,Sweden,1984,1.01555E+11,
SWE,Sweden,1983,97693260816,
SWE,Sweden,1982,1.06273E+11,
SWE,Sweden,1981,1.20533E+11,
SWE,Sweden,1980,1.32064E+11,
SWE,Sweden,1979,1.14679E+11,
SWE,Sweden,1978,97071815868,
SWE,Sweden,1977,87801901107,
SWE,Sweden,1976,83055625703,
SWE,Sweden,1975,77036029093,
SWE,Sweden,1974,61354687570,
SWE,Sweden,1973,55212602752,
SWE,Sweden,1972,45499328070,
SWE,Sweden,1971,38633020543,
SWE,Sweden,1970,35404198562,
SWE,Sweden,1969,31649203886,
SWE,Sweden,1968,29143383491,
SWE,Sweden,1967,27463409202,
SWE,Sweden,1966,25302033132,
SWE,Sweden,1965,23260320646,
SWE,Sweden,1964,21137242561,
SWE,Sweden,1963,18954132366,
SWE,Sweden,1962,17511477311,
SWE,Sweden,1961,16147160123,
SWE,Sweden,1960,14842870293,
CHE,Switzerland,2012,6.32194E+11,
CHE,Switzerland,2011,6.59308E+11,
CHE,Switzerland,2010,5.52225E+11,
CHE,Switzerland,2009,5.09467E+11,
CHE,Switzerland,2008,5.24289E+11,
CHE,Switzerland,2007,4.50528E+11,
CHE,Switzerland,2006,4.05184E+11,
CHE,Switzerland,2005,3.84754E+11,
CHE,Switzerland,2004,3.74224E+11,
CHE,Switzerland,2003,3.34575E+11,
CHE,Switzerland,2002,2.86658E+11,
CHE,Switzerland,2001,2.62647E+11,
CHE,Switzerland,2000,2.56043E+11,
CHE,Switzerland,1999,2.73548E+11,
CHE,Switzerland,1998,2.78904E+11,
CHE,Switzerland,1997,2.7227E+11,
CHE,Switzerland,1996,3.12031E+11,
CHE,Switzerland,1995,3.23972E+11,
CHE,Switzerland,1994,2.76721E+11,
CHE,Switzerland,1993,2.49967E+11,
CHE,Switzerland,1992,2.57022E+11,
CHE,Switzerland,1991,2.46904E+11,
CHE,Switzerland,1990,2.44022E+11,
CHE,Switzerland,1989,1.91081E+11,
CHE,Switzerland,1988,1.97908E+11,
CHE,Switzerland,1987,1.82938E+11,
CHE,Switzerland,1986,1.46075E+11,
CHE,Switzerland,1985,1.01901E+11,
CHE,Switzerland,1984,1.00501E+11,
CHE,Switzerland,1983,1.05257E+11,
CHE,Switzerland,1982,1.05632E+11,
CHE,Switzerland,1981,1.03062E+11,
CHE,Switzerland,1980,1.12532E+11,
CHE,Switzerland,1969,20524886616,
CHE,Switzerland,1968,18942729779,
CHE,Switzerland,1967,17740013179,
CHE,Switzerland,1966,16480058705,
CHE,Switzerland,1965,15346741670,
CHE,Switzerland,1964,14480556572,
CHE,Switzerland,1963,13063643796,
CHE,Switzerland,1962,11879982759,
CHE,Switzerland,1961,10712712465,
CHE,Switzerland,1960,9522746719,
SYR,Syrian Arab Republic,2012,73672408036,
SYR,Syrian Arab Republic,2010,59147033452,
SYR,Syrian Arab Republic,2009,53934534351,
SYR,Syrian Arab Republic,2008,52581913978,
SYR,Syrian Arab Republic,2007,40405006007,
SYR,Syrian Arab Republic,2006,33332844575,
SYR,Syrian Arab Republic,2005,28858965517,
SYR,Syrian Arab Republic,2004,25086930693,
SYR,Syrian Arab Republic,2003,21828144686,
SYR,Syrian Arab Republic,2002,21582248882,
SYR,Syrian Arab Republic,2001,21099833784,
SYR,Syrian Arab Republic,2000,19325894913,
SYR,Syrian Arab Republic,1999,15873875969,
SYR,Syrian Arab Republic,1998,15200846139,
SYR,Syrian Arab Republic,1997,14505233970,
SYR,Syrian Arab Republic,1996,13789560878,
SYR,Syrian Arab Republic,1995,11396706587,
SYR,Syrian Arab Republic,1994,10122020000,
SYR,Syrian Arab Republic,1993,13695962017,
SYR,Syrian Arab Republic,1992,13253565901,
SYR,Syrian Arab Republic,1991,12981833333,
SYR,Syrian Arab Republic,1990,12308624284,
SYR,Syrian Arab Republic,1989,9853396225,
SYR,Syrian Arab Republic,1988,10577042354,
SYR,Syrian Arab Republic,1987,11356215714,
SYR,Syrian Arab Republic,1986,13293209274,
SYR,Syrian Arab Republic,1985,16403544517,
SYR,Syrian Arab Republic,1984,17503082977,
SYR,Syrian Arab Republic,1983,17589184546,
SYR,Syrian Arab Republic,1982,16298905403,
SYR,Syrian Arab Republic,1981,15518199245,
SYR,Syrian Arab Republic,1980,13062421028,
SYR,Syrian Arab Republic,1979,9929682189,
SYR,Syrian Arab Republic,1978,9275203109,
SYR,Syrian Arab Republic,1977,7696011371,
SYR,Syrian Arab Republic,1976,7633528922,
SYR,Syrian Arab Republic,1975,6826980768,
SYR,Syrian Arab Republic,1974,5159557171,
SYR,Syrian Arab Republic,1973,3239488092,
SYR,Syrian Arab Republic,1972,3059682165,
SYR,Syrian Arab Republic,1971,2589851698,
SYR,Syrian Arab Republic,1970,2140383710,
SYR,Syrian Arab Republic,1969,2245011583,
SYR,Syrian Arab Republic,1968,1753746377,
SYR,Syrian Arab Republic,1967,1580229793,
SYR,Syrian Arab Republic,1966,1342287560,
SYR,Syrian Arab Republic,1965,1472036544,
SYR,Syrian Arab Republic,1964,1339494289,
SYR,Syrian Arab Republic,1963,1200447418,
SYR,Syrian Arab Republic,1962,1110565862,
SYR,Syrian Arab Republic,1961,945244981,
SYR,Syrian Arab Republic,1960,857704420.5,
TJK,Tajikistan,2012,6986537406,
TJK,Tajikistan,2011,6522200291,
TJK,Tajikistan,2010,5641741963,
TJK,Tajikistan,2009,4978154344,
TJK,Tajikistan,2008,5161336170,
TJK,Tajikistan,2007,3719497371,
TJK,Tajikistan,2006,2830236054,
TJK,Tajikistan,2005,2312319579,
TJK,Tajikistan,2004,2076148710,
TJK,Tajikistan,2003,1554125543,
TJK,Tajikistan,2002,1221113795,
TJK,Tajikistan,2001,1080774006,
TJK,Tajikistan,2000,860550294.3,
TJK,Tajikistan,1999,1086567368,
TJK,Tajikistan,1998,1320126665,
TJK,Tajikistan,1997,921843115.8,
TJK,Tajikistan,1996,1043893063,
TJK,Tajikistan,1995,1231523105,
TJK,Tajikistan,1994,1346074461,
TJK,Tajikistan,1993,1646693875,
TJK,Tajikistan,1992,1909246641,
TJK,Tajikistan,1991,2535545389,
TJK,Tajikistan,1990,2629395066,
TZA,Tanzania,2012,28248844763,
TZA,Tanzania,2011,23874165047,
TZA,Tanzania,2010,22915004297,
TZA,Tanzania,2009,21368165400,
TZA,Tanzania,2008,20715086119,
TZA,Tanzania,2007,16825547176,
TZA,Tanzania,2006,14331231239,
TZA,Tanzania,2005,14141916592,
TZA,Tanzania,2004,12825801917,
TZA,Tanzania,2003,11659129815,
TZA,Tanzania,2002,10805600069,
TZA,Tanzania,2001,10383560998,
TZA,Tanzania,2000,10185786171,
TZA,Tanzania,1999,9697847589,
TZA,Tanzania,1998,9345174102,
TZA,Tanzania,1997,7683852497,
TZA,Tanzania,1996,6496195824,
TZA,Tanzania,1995,5255221044,
TZA,Tanzania,1994,4510847189,
TZA,Tanzania,1993,4257702021,
TZA,Tanzania,1992,4601413521,
TZA,Tanzania,1991,4956587902,
TZA,Tanzania,1990,4258742899,
TZA,Tanzania,1989,4420167589,
TZA,Tanzania,1988,5100405344,
THA,Thailand,2012,3.65966E+11,
THA,Thailand,2011,3.45672E+11,
THA,Thailand,2010,3.18908E+11,
THA,Thailand,2009,2.63711E+11,
THA,Thailand,2008,2.72578E+11,
THA,Thailand,2007,2.46977E+11,
THA,Thailand,2006,2.07089E+11,
THA,Thailand,2005,1.76352E+11,
THA,Thailand,2004,1.6134E+11,
THA,Thailand,2003,1.4264E+11,
THA,Thailand,2002,1.26877E+11,
THA,Thailand,2001,1.15536E+11,
THA,Thailand,2000,1.22725E+11,
THA,Thailand,1999,1.2263E+11,
THA,Thailand,1998,1.1186E+11,
THA,Thailand,1997,1.50891E+11,
THA,Thailand,1996,1.81948E+11,
THA,Thailand,1995,1.68019E+11,
THA,Thailand,1994,1.44308E+11,
THA,Thailand,1993,1.25011E+11,
THA,Thailand,1992,1.11453E+11,
THA,Thailand,1991,98234713407,
THA,Thailand,1990,85343189320,
THA,Thailand,1989,72250747142,
THA,Thailand,1988,61667254411,
THA,Thailand,1987,50535445681,
THA,Thailand,1986,43096774496,
THA,Thailand,1985,38900711298,
THA,Thailand,1984,41797647302,
THA,Thailand,1983,40042798314,
THA,Thailand,1982,36589772335,
THA,Thailand,1981,34846038519,
THA,Thailand,1980,32353514503,
THA,Thailand,1979,27371650355,
THA,Thailand,1978,24006567107,
THA,Thailand,1977,19779312337,
THA,Thailand,1976,16985208712,
THA,Thailand,1975,14882770240,
THA,Thailand,1974,13702998650,
THA,Thailand,1973,10838593716,
THA,Thailand,1972,8177872959,
THA,Thailand,1971,7375000025,
THA,Thailand,1970,7086538430,
THA,Thailand,1969,6695336560,
THA,Thailand,1968,6081009422,
THA,Thailand,1967,5638461435,
THA,Thailand,1966,5279230813,
THA,Thailand,1965,4388937645,
THA,Thailand,1964,3889130444,
THA,Thailand,1963,3540403471,
THA,Thailand,1962,3308912930,
THA,Thailand,1961,3034037870,
THA,Thailand,1960,2760750920,
TMP,Timor-Leste,2012,1292700000,
TMP,Timor-Leste,2011,1091000000,
TMP,Timor-Leste,2010,875100000,
TMP,Timor-Leste,2009,788100000,
TMP,Timor-Leste,2008,665000000,
TMP,Timor-Leste,2007,525100000,
TMP,Timor-Leste,2006,445300000,
TMP,Timor-Leste,2005,454200000,
TMP,Timor-Leste,2004,309300000,
TMP,Timor-Leste,2003,297800000,
TMP,Timor-Leste,2002,284100000,
TMP,Timor-Leste,2001,277300000,
TMP,Timor-Leste,2000,316200000,
TGO,Togo,2012,3813834650,
TGO,Togo,2011,3685781120,
TGO,Togo,2010,3172945282,
TGO,Togo,2009,3163000591,
TGO,Togo,2008,3159544509,
TGO,Togo,2007,2523462649,
TGO,Togo,2006,2202809211,
TGO,Togo,2005,2115154090,
TGO,Togo,2004,1937074538,
TGO,Togo,2003,1673690390,
TGO,Togo,2002,1474630199,
TGO,Togo,2001,1332328986,
TGO,Togo,2000,1294250280,
TGO,Togo,1999,1576094485,
TGO,Togo,1998,1587346019,
TGO,Togo,1997,1498950970,
TGO,Togo,1996,1465448204,
TGO,Togo,1995,1309382817,
TGO,Togo,1994,982624332.1,
TGO,Togo,1993,1233496936,
TGO,Togo,1992,1692959106,
TGO,Togo,1991,1602299813,
TGO,Togo,1990,1628427588,
TGO,Togo,1989,1352949665,
TGO,Togo,1988,1378847400,
TGO,Togo,1987,1249099286,
TGO,Togo,1986,1060911724,
TGO,Togo,1985,762359786,
TGO,Togo,1984,718149015.8,
TGO,Togo,1983,765746518.2,
TGO,Togo,1982,821652037.1,
TGO,Togo,1981,962347169.1,
TGO,Togo,1980,1136409054,
TGO,Togo,1979,891775721.1,
TGO,Togo,1978,824263986.7,
TGO,Togo,1977,777435062.8,
TGO,Togo,1976,619375148.8,
TGO,Togo,1975,617321668.3,
TGO,Togo,1974,560437818,
TGO,Togo,1973,406479936.9,
TGO,Togo,1972,335677600.3,
TGO,Togo,1971,286537570.2,
TGO,Togo,1970,253976592.1,
TGO,Togo,1969,267732472.6,
TGO,Togo,1968,241956916.8,
TGO,Togo,1967,231706440,
TGO,Togo,1966,216136231.8,
TGO,Togo,1965,187300310.2,
TGO,Togo,1964,166104078.4,
TGO,Togo,1963,143255813.5,
TGO,Togo,1962,132237468.1,
TGO,Togo,1961,126396468.7,
TGO,Togo,1960,121128072.4,
TON,Tonga,2012,471591244.3,
TON,Tonga,2011,428724301.2,
TON,Tonga,2010,368782760.4,
TON,Tonga,2009,318486402.9,
TON,Tonga,2008,346869182.8,
TON,Tonga,2007,301064027.1,
TON,Tonga,2006,295998379.1,
TON,Tonga,2005,264812953.8,
TON,Tonga,2004,240794581.2,
TON,Tonga,2003,208098551.9,
TON,Tonga,2002,181801947,
TON,Tonga,2001,167042880.1,
TON,Tonga,2000,188623258.5,
TON,Tonga,1999,194669501.6,
TON,Tonga,1998,188686997.3,
TON,Tonga,1997,212155124.7,
TON,Tonga,1996,219583570.1,
TON,Tonga,1995,202547013.9,
TON,Tonga,1994,193775943,
TON,Tonga,1993,138489884.4,
TON,Tonga,1992,137066290.6,
TON,Tonga,1991,132201141.4,
TON,Tonga,1990,113563821.6,
TON,Tonga,1989,106344855,
TON,Tonga,1988,106657267.4,
TON,Tonga,1987,81667133.45,
TON,Tonga,1986,68195855.61,
TON,Tonga,1985,60058663.31,
TON,Tonga,1984,64248354.54,
TON,Tonga,1983,60863963.96,
TON,Tonga,1982,62068161.07,
TON,Tonga,1981,62242013.33,
TON,Tonga,1980,53260077.43,
TON,Tonga,1979,44667002.01,
TON,Tonga,1978,41567471.67,
TON,Tonga,1977,34139376.8,
TON,Tonga,1976,30036429.18,
TON,Tonga,1975,32506767.9,
TTO,Trinidad and Tobago,2012,23985710493,
TTO,Trinidad and Tobago,2011,23497648254,
TTO,Trinidad and Tobago,2010,20682010082,
TTO,Trinidad and Tobago,2009,19251916758,
TTO,Trinidad and Tobago,2008,28017710148,
TTO,Trinidad and Tobago,2007,21735387008,
TTO,Trinidad and Tobago,2006,18460905284,
TTO,Trinidad and Tobago,2005,16088526686,
TTO,Trinidad and Tobago,2004,12884712296,
TTO,Trinidad and Tobago,2003,11235960523,
TTO,Trinidad and Tobago,2002,9008273516,
TTO,Trinidad and Tobago,2001,8824873156,
TTO,Trinidad and Tobago,2000,8154315708,
TTO,Trinidad and Tobago,1999,6808976089,
TTO,Trinidad and Tobago,1998,6043710211,
TTO,Trinidad and Tobago,1997,5737751324,
TTO,Trinidad and Tobago,1996,5759537848,
TTO,Trinidad and Tobago,1995,5329214155,
TTO,Trinidad and Tobago,1994,4947205982,
TTO,Trinidad and Tobago,1993,4584646145,
TTO,Trinidad and Tobago,1992,5532117353,
TTO,Trinidad and Tobago,1991,5362823409,
TTO,Trinidad and Tobago,1990,5068070430,
TTO,Trinidad and Tobago,1989,4323035497,
TTO,Trinidad and Tobago,1988,4496806454,
TTO,Trinidad and Tobago,1987,4797750172,
TTO,Trinidad and Tobago,1986,4794361300,
TTO,Trinidad and Tobago,1985,7375999752,
TTO,Trinidad and Tobago,1984,7756166518,
TTO,Trinidad and Tobago,1983,7799749663,
TTO,Trinidad and Tobago,1982,7989791256,
TTO,Trinidad and Tobago,1981,6849166235,
TTO,Trinidad and Tobago,1980,6235874739,
TTO,Trinidad and Tobago,1979,4602416457,
TTO,Trinidad and Tobago,1978,3562333298,
TTO,Trinidad and Tobago,1977,3138666542,
TTO,Trinidad and Tobago,1976,2500420784,
TTO,Trinidad and Tobago,1975,2442667523,
TTO,Trinidad and Tobago,1974,2042002020,
TTO,Trinidad and Tobago,1973,1308786082,
TTO,Trinidad and Tobago,1972,1083392324,
TTO,Trinidad and Tobago,1971,896763389.1,
TTO,Trinidad and Tobago,1970,821849984,
TTO,Trinidad and Tobago,1969,779200000,
TTO,Trinidad and Tobago,1968,758899968,
TTO,Trinidad and Tobago,1967,761981451.3,
TTO,Trinidad and Tobago,1966,723739866.3,
TTO,Trinidad and Tobago,1965,736573167.4,
TTO,Trinidad and Tobago,1964,711897538.7,
TTO,Trinidad and Tobago,1963,678239308.7,
TTO,Trinidad and Tobago,1962,619322827.4,
TTO,Trinidad and Tobago,1961,584964599.1,
TTO,Trinidad and Tobago,1960,535673224.3,
